facility_name,mfl_code,support_period,programs,mechanism_name,attribution_id
Girigiri Dispensary,16665,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
God Kwer Dispensary,13583,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Migori County Referal Hospital,13805,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Komwaga Health Center,,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Chemelil GOK Health Center,13521,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Victoria Sub District Hospital,17376,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Piny Owacho Dispensary,17343,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kowino Dispensary,13722,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Imc Tekelza Dice Clinic -Migori,18897,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Alpha Medical Clinic (Migori),18067,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kehancha Clinic,13664,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Lwala Dispensary,13740,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Koduol Reru Dispensary,,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Osogo Dispensary,13997,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Ndege Oriedo Dispensary,17345,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Miwani Dispensary,13816,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Ombo Bita Dispensary,17607,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Maeta Dispensary,22113,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kadem Tb & Leprosy Dispensary,13640,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
St Vincent Clinic (Kisumu East),14127,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Bware Dispensary,13519,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kabuto Dispensary,13639,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Yago Community Dispensary,20334,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
magacha dispensary,22092,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyakunguru Dispensary,20500,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kuira District Disability Network Kuria - Isebania HTC,20094,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyaitara Dispensary,16666,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Dede Dispensary,13532,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Holo Dispensary,17118,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Orongo Dispensary,21047,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nehemiah International Dispensary,18338,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Siruti Dispensary,17051,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Umbrella Health Clinic,,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Awendo Sub-District Hospital,13492,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Isibania Mission Health Centre,13624,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyakuru Dispensary,13885,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Mother Solbritt Hospital,21467,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Shalom Medical Clinic,20028,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Ogen Health Center,13965,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Diruma Dispensary,16268,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Doctors Worldwide Tembo Medical Centre,21174,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kuja Dispensary,13724,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Bar Korwa Health Centre,13498,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Geva Medical Clinic,18969,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kemakoba Dispensary,20247,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kipingi Dispensary,16269,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Ladopharma Medical Centre,18898,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kochieng Health Centre,21671,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyankore Health Center,21101,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Otieno Owala Dispensary,20024,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Ulanda Dispensary,14157,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Lwala Kadawa Dispensary,17174,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyangore Dispensary,20501,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Milenye Dispensary,,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Boya Nursing Home,13516,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Huduma Clinic,13610,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Tuungane Centre Rongo,18502,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
St Clare Bolo Health Centre,14104,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Robarisia Dispensary,,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Mariwa Health Centre,13778,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
K-Met Corkran Medical Clinic,17554,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Anding'o Opanga Dispensary,13477,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Tisinye Health Centre,14149,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Ngere Dispensary,13850,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyasoko Dispensary,,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Migere Dispensary,21487,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kasongo Dispensary,16282,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kopanga Dispensary,13718,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Makararangwe Dispensary,13758,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Matare Mission Dispensary,13788,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Lela Dispensary,,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyakach (AIC) Dispensary,13881,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyandago Koweru Dispensary,13919,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
OASIS CARE CENTER ANDAPOL CLINIC,21129,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
St Kizito Health Centre,14114,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Sibuoche Dispensary,14082,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kadinda Health Centre,16283,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Oruba dispensary,22093,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Chinato Health Centre,13526,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Rongo District Hospital,14058,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Keeping Alive Societys Hope,20700,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
The Hope Medical Centre-Awasi,18415,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kombe Dispensary,13713,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
St Luke's Hospital,14117,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Opapla Dispensary,13990,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyamaraga Health Centre,13897,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Oruba Nursing and Maternity Home,13993,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kusa Health Centre,13727,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Katolo-Manyatta Dispensary,18421,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Arito Langi Dispensary,13484,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Gita Sub County Hospital,13647,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Ladopharma Medical Center,20228,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyangoge Health Centre,13927,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Mosque Dispensary,13823,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Masaba Health Centre,13779,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyabikaye Dispensary,13859,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
IMC Tekeleza DICE Clinic Muhuru,19930,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Taranganya Dispensary,14144,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Otacho Dispensary,13998,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
K-Met Medical Clinic,13637,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kegonga District Hospital,13663,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Saro Dispensary,14069,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Makindu Dispensary,13759,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Karungu Sub-District Hospital,13656,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyamilu Dispensary,21192,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Ratta Health Centre,14040,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Absalom Wangulu Dispensary,,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Getambwega Dispensary,13565,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
LIZA MEDICAL CLINIC,21707,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Sayyid Aysha Dispensary,14070,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Impact Research-Tuungane (Nyando),18456,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Usoma Dispensary,16664,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Bonde Dispensary,13506,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Migori County Beyond Zero Clinic,21776,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kamsaki Dispensary,,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyabola CDF Dispensary,18865,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyamarimba Sub County Hospital,13899,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
St Joseph Mission Hospital,14110,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Bunde Dispensary,13518,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
St Vincents De Paul Health Centre,14128,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Ober Kamoth Health Centre,13954,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Airport Dispensary (Kisumu),13469,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyasese Dispensary,13941,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Wath Onger Dispensary,14170,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Ogwedhi Health Centre,13969,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kanyagwal Dispensary,13654,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyahera Sub District Hospital,13880,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Katito Sub County Hospital,13657,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Bongu Konyango Dispensary,22192,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
St Camillus Mission Hospital,14103,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kinasia Dispensary,13694,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Onyuongo Dispensary,20209,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Ogada Health Centre,13960,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyabondo Rehabilitation Centre,18867,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Ndiwa Dispensary,13844,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
St Barnabas Dispensary,14102,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Komotobo Mission Health Centre,13717,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Bugumbe Health Centre,13517,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Agenga Dispensary,13467,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Korwenje Dispensary,13720,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Tuungane Youth Transition Centre,17166,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Rongo University College Clinic,20647,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Nyakongo Dispensary,13884,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Giribe Dispensary,13576,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Dunga Dispensary,22064,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Komomange Dispensary,13715,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
Kochola Dispensary,20134,"Q1, Q2","FPRH,MCH, Malaria, WASH, Training,Nutrition",Maternal Child and Survival Programme,2045423
